Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,AgeCategory,PreferredTimeOfDay,BasketSizeCategory,Country,Churn,RegYear,RegMonth,RegDay,RegWeekday,IsPrivateIP,AvgBasketValue,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown
7,2503.23,7.362441176470588,7.388609601284087,5.073529411764706,277,1,13,11,0.0323529411764705,0.7138643067846607,240,34.285714285714285,1,2,6.0,1.0,1.0,United Kingdom,0,2011,1,23,6,0,357.6042857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
8,2005.06,4.0021157684630735,4.191148233428502,2.259481037924152,277,2,13,10,0.0,0.548,317,39.625,1,0,6.0,1.0,0.0,United Kingdom,0,2010,6,8,1,0,250.6325,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,305.1,16.950000000000003,8.66373442100155,10.61111111111111,276,1,13,3,0.0,0.0,18,18.0,1,0,2.0,1.0,1.0,Germany,1,2010,12,29,2,0,305.1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
19,9167.82,17.200412757973734,18.127432795465623,8.273921200750468,276,2,14,3,0.0769230769230769,0.4924812030075188,270,14.210526315789474,1,9,6.0,2.0,1.0,United Kingdom,0,2011,10,1,5,0,482.51684210526315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
3,3312.2500000000005,20.96360759493671,14.542914190230256,10.449367088607596,276,0,12,7,0.0,1.3630573248407645,135,45.0,1,0,6.0,1.0,1.0,United Kingdom,0,2010,11,20,5,0,1104.0833333333335,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
11,3645.43,8.155324384787473,13.355495545784228,3.912751677852349,276,0,15,11,0.0,0.5874439461883408,259,23.545454545454547,1,0,6.0,2.0,0.0,United Kingdom,0,2010,12,4,5,0,331.40272727272725,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,108.5,15.5,10.28943633052851,7.0,276,1,15,3,0.0,0.0,7,7.0,1,0,4.0,2.0,1.0,United Kingdom,1,2011,1,1,5,0,108.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
10,1908.25,5.129704301075269,6.593889082149498,3.341397849462365,276,4,12,12,0.0,0.7277628032345014,211,21.1,1,0,6.0,1.0,0.0,United Kingdom,0,2010,8,15,6,0,190.825,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
3,684.41,7.055773195876288,8.089864779856175,3.4742268041237114,276,1,13,12,0.0,2.833333333333333,78,26.0,1,0,5.0,1.0,0.0,United Kingdom,0,2010,9,11,5,0,228.13666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
4,1614.91,17.943444444444445,8.611581065747165,19.544444444444444,276,2,11,11,0.0,2.8876404494382024,77,19.25,1,0,0.0,0.0,2.0,United Kingdom,0,2010,12,25,5,0,403.7275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
7,1368.1799999999998,13.961020408163265,24.672011167120264,6.0,276,1,17,3,0.3061224489795918,2.577319587628866,79,11.285714285714286,1,2,1.0,2.0,1.0,United Kingdom,0,2010,12,26,6,1,195.4542857142857,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
3,1531.4400000000005,16.12042105263158,7.374191757484194,9.494736842105263,276,1,9,6,0.0,2.372340425531915,81,27.0,1,0,4.0,0.0,1.0,Netherlands,0,2011,1,17,0,0,510.4800000000002,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
11,5594.780000000001,17.375093167701866,16.597682254514403,8.288819875776397,276,0,13,10,0.0652173913043478,0.8411214953271028,201,18.27272727272728,1,4,1.0,1.0,1.0,United Kingdom,0,2010,11,16,1,0,508.6163636363637,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
4,420.3,46.7,21.75,18.0,276,1,11,9,0.2222222222222222,33.125,3,0.75,1,0,2.0,0.0,2.0,United Kingdom,0,2011,2,3,3,0,105.075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
3,473.02,13.91235294117647,6.9005472153777605,13.588235294117649,276,6,15,8,0.7647058823529411,5.0,30,10.0,1,0,2.0,2.0,1.0,United Kingdom,1,2011,2,19,5,0,157.67333333333332,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
2,597.0899999999999,19.903,18.3122614189472,12.7,276,2,9,7,0.0,4.068965517241379,28,14.0,1,0,3.0,0.0,1.0,United Kingdom,1,2011,10,3,0,0,298.54499999999996,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2,982.07,37.77192307692308,39.70728165152893,10.346153846153848,276,2,11,9,0.0,7.28,25,12.5,1,0,6.0,0.0,1.0,United Kingdom,1,2011,2,3,3,0,491.035,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
12,2774.17,16.035664739884393,11.943734917129904,9.294797687861273,276,6,12,3,0.2543352601156069,1.441860465116279,117,9.75,1,13,5.0,1.0,1.0,United Kingdom,0,2011,3,6,6,0,231.18083333333334,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
8,936.15,21.770930232558143,28.520146664782963,36.88372093023256,276,3,16,12,0.0,6.4523809523809526,34,4.25,1,3,4.0,2.0,2.0,United Kingdom,0,2010,3,16,1,0,117.01875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,298.0,42.57142857142857,67.25485643643673,3.0,276,2,11,3,0.0,0.0,7,7.0,1,0,6.0,0.0,0.0,United Kingdom,1,2011,1,25,1,0,298.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
3,597.5,5.857843137254902,4.473877895148124,7.9411764705882355,276,6,13,9,0.6862745098039216,2.594059405940594,70,23.33333333333333,1,0,5.0,1.0,1.0,United Kingdom,0,2010,4,6,1,0,199.16666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
9,8117.420000000002,22.17874316939892,18.97544537509389,11.155737704918034,276,2,8,3,0.174863387978142,0.7232876712328767,210,23.33333333333333,1,2,6.0,0.0,1.0,Channel Islands,0,2011,7,1,4,0,901.9355555555558,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,380.5,15.854166666666666,3.709327744867064,5.25,276,2,11,3,0.0,0.0,24,24.0,1,0,6.0,0.0,1.0,United Kingdom,1,2011,1,15,5,0,380.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
4,999.7,17.236206896551725,7.396030663165069,9.137931034482758,276,2,12,3,0.0,2.5964912280701755,40,10.0,1,1,6.0,1.0,1.0,United Kingdom,1,2010,12,8,2,0,249.925,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,122.54,4.9016,3.773696993665496,2.16,276,2,12,3,0.0,0.0,23,23.0,1,0,6.0,1.0,0.0,United Kingdom,1,2011,3,29,1,0,122.54,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
5,1867.69,19.45510416666667,10.764054117369843,10.989583333333334,275,2,13,3,0.0,2.284210526315789,92,18.4,1,1,5.0,1.0,1.0,United Kingdom,0,2010,5,15,5,0,373.538,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
12,3873.3,16.27436974789916,9.44108613492184,11.546218487394958,275,3,10,10,0.0,1.1434599156118144,145,12.083333333333334,1,1,3.0,0.0,1.0,United Kingdom,0,2011,4,2,5,1,322.77500000000003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
10,3147.3100000000004,17.781412429378534,15.925482536376585,11.576271186440678,275,3,11,10,0.0,1.4488636363636365,107,10.7,1,10,6.0,0.0,1.0,United Kingdom,0,2011,11,2,2,0,314.73100000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
6,1284.06,20.0634375,11.500248336690628,13.453125,275,1,9,10,0.0,4.047619047619048,49,8.166666666666666,1,2,2.0,0.0,1.0,United Kingdom,0,2010,3,12,4,0,214.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
2,388.52,20.448421052631577,9.456067577755974,8.210526315789474,275,3,9,3,0.0,14.333333333333334,19,9.5,1,0,6.0,0.0,1.0,United Kingdom,0,2010,5,14,4,0,194.26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,223.95,17.226923076923075,4.815280165984435,10.846153846153848,275,3,9,3,0.0,0.0,13,13.0,1,0,2.0,0.0,1.0,United Kingdom,1,2011,3,31,3,0,223.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
6,600.5200000000001,13.64818181818182,9.37146864287092,8.227272727272727,275,3,10,3,0.0,1.2790697674418603,36,6.0,1,7,1.0,0.0,1.0,United Kingdom,1,2010,12,24,4,0,100.08666666666669,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,660.0,330.0,254.55844122715703,200.0,275,3,10,3,0.0,0.0,2,2.0,1,0,4.0,0.0,2.0,United Kingdom,1,2011,2,4,4,0,660.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
4,2106.8400000000006,67.96258064516131,52.24098767364836,39.354838709677416,275,3,11,3,0.0,6.2,23,5.75,1,0,6.0,0.0,2.0,United Kingdom,0,2011,6,3,4,0,526.7100000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
8,2749.8900000000003,20.991526717557253,20.45997118101897,13.908396946564883,275,3,9,6,0.0,1.4923076923076923,110,13.75,1,4,6.0,0.0,1.0,United Kingdom,0,2011,3,24,3,0,343.73625000000004,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,333.08,14.481739130434782,4.127152498640628,7.130434782608695,275,3,12,3,0.0,0.0,23,23.0,1,0,6.0,1.0,1.0,United Kingdom,1,2011,4,7,3,0,333.08,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
7,1188.32,14.49170731707317,41.17272952220123,16.463414634146343,274,3,13,8,0.0,3.0,59,8.428571428571429,1,2,5.0,1.0,2.0,United Kingdom,0,2011,2,22,1,0,169.76,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2,302.27,14.393809523809525,6.985653495694212,8.238095238095237,274,3,13,3,0.0,0.15,19,9.5,1,2,4.0,1.0,1.0,United Kingdom,1,2010,8,21,5,0,151.135,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,101.34,14.477142857142857,4.757526368067459,15.142857142857142,274,3,13,3,0.0,0.0,7,7.0,1,0,4.0,1.0,2.0,United Kingdom,1,2010,12,13,0,0,101.34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
2,258.7,12.319047619047618,11.04715750985832,7.904761904761905,274,3,14,3,0.0,0.15,19,9.5,1,3,3.0,2.0,1.0,United Kingdom,1,2010,12,20,0,0,129.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
3,2372.86,18.53796875,8.576049634744333,9.109375,274,1,10,8,0.0,1.2992125984251968,116,38.66666666666666,1,0,5.0,0.0,1.0,Channel Islands,1,2010,12,27,0,0,790.9533333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,176.60000000000002,16.05454545454546,22.17429699613332,9.454545454545457,274,0,10,3,0.0,19.2,10,3.333333333333333,1,1,6.0,0.0,1.0,United Kingdom,0,2010,7,24,5,0,58.866666666666674,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,268.58,26.858,16.629400871147862,6.2,274,3,14,3,0.0,0.0,10,10.0,1,0,5.0,2.0,1.0,United Kingdom,1,2010,8,11,2,0,268.58,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2,245.94,15.37125,5.219169633827461,12.125,274,0,13,9,0.0,13.266666666666667,16,8.0,1,0,4.0,1.0,1.0,United Kingdom,0,2010,9,14,1,0,122.97,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
5,499.4200000000001,11.890952380952385,15.601999529379247,6.380952380952381,274,3,15,3,0.0476190476190476,5.634146341463414,33,6.6,1,0,2.0,2.0,1.0,United Kingdom,0,2011,3,8,1,0,99.88400000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2,288.42,12.54,13.777480967803289,8.521739130434783,274,3,19,3,0.0,7.954545454545454,21,10.5,1,0,5.0,3.0,1.0,United Kingdom,1,2011,1,3,0,0,144.21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
4,544.3,19.43928571428572,14.380422372762478,11.392857142857142,274,4,9,3,0.0,6.814814814814815,23,5.75,1,0,6.0,0.0,1.0,United Kingdom,0,2011,2,24,3,0,136.075,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
5,2107.6600000000003,23.161098901098903,28.16994286471347,19.25274725274725,274,4,9,4,0.0,2.433333333333333,66,13.2,1,0,0.0,0.0,2.0,United Kingdom,0,2010,8,21,5,0,421.53200000000004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
6,2582.51,16.66135483870968,12.585900794215856,9.225806451612904,274,4,11,3,0.0,1.2532467532467533,121,20.166666666666668,1,3,6.0,0.0,1.0,Germany,0,2011,1,26,2,0,430.41833333333335,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,121.17000000000002,40.39000000000001,39.74928049663289,21.0,274,4,12,3,0.0,0.0,3,3.0,1,0,3.0,1.0,2.0,United Kingdom,1,2011,2,14,0,1,121.17000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
3,612.0799999999999,38.255,32.36531167778243,19.375,274,4,12,3,0.3125,14.8,11,3.6666666666666665,1,0,5.0,1.0,2.0,United Kingdom,0,2011,4,5,1,0,204.02666666666664,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
6,2707.33,16.30921686746988,8.34172295195836,13.144578313253012,273,6,16,10,0.3674698795180723,1.387878787878788,157,26.166666666666668,1,0,6.0,2.0,1.0,United Kingdom,0,2011,3,20,6,0,451.22166666666664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
11,6654.26,54.09967479674797,37.31532056774675,26.5609756097561,273,2,9,10,0.0,1.778688524590164,75,6.818181818181818,1,5,6.0,0.0,2.0,United Kingdom,0,2010,12,13,0,0,604.9327272727273,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,1145.5999999999997,33.69411764705882,9.115253322714343,15.764705882352942,273,4,13,3,0.0,0.0,17,8.5,1,0,2.0,1.0,2.0,United Kingdom,1,2011,3,21,0,1,572.7999999999998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
5,867.83,7.172148760330579,21.166323299312506,2.5867768595041323,273,3,11,3,0.1487603305785124,0.9,72,14.4,1,45,2.0,0.0,0.0,United Kingdom,1,2011,2,3,3,0,173.566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
8,2466.4,17.009655172413794,6.655938598745349,10.344827586206897,273,2,11,9,0.0,1.6458333333333333,92,11.5,1,1,6.0,0.0,1.0,United Kingdom,0,2010,12,12,6,0,308.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,108.21,6.763125,4.149749741450281,5.0,273,4,14,3,0.0,0.0,16,16.0,1,0,5.0,2.0,1.0,United Kingdom,1,2011,1,11,1,0,108.21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
2,471.5700000000001,33.68357142857143,35.36934561651741,17.928571428571427,273,4,14,3,0.0,1.4615384615384617,13,6.5,1,1,6.0,2.0,2.0,United Kingdom,1,2010,11,25,3,0,235.78500000000005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
4,1078.9600000000005,22.956595744680858,11.374724320901288,11.4468085106383,273,1,8,4,0.0,2.5,44,11.0,1,0,6.0,0.0,1.0,United Kingdom,1,2010,3,8,0,0,269.7400000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,587.15,21.746296296296297,27.64690108495235,4.185185185185185,273,3,19,6,0.0,9.076923076923077,22,7.333333333333333,1,0,5.0,3.0,0.0,United Kingdom,0,2011,3,7,0,0,195.71666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
5,458.04,7.897241379310344,10.790290273497185,3.293103448275862,272,6,10,3,1.0,3.912280701754386,47,9.4,1,4,5.0,0.0,0.0,United Kingdom,0,2011,10,1,5,0,91.608,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2,482.01,8.0335,5.76612780947962,3.4,272,6,11,10,1.0,3.440677966101695,58,29.0,1,0,4.0,0.0,0.0,United Kingdom,0,2010,9,5,6,0,241.005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
5,1026.42,6.752763157894737,6.583337807317514,3.2302631578947367,271,6,16,7,1.0,1.7483443708609272,123,24.6,1,0,6.0,2.0,0.0,United Kingdom,0,2010,8,10,1,0,205.28400000000002,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1,296.88,5.821176470588235,3.707097326512388,6.0,271,6,13,3,1.0,0.0,49,49.0,1,0,6.0,1.0,1.0,United Kingdom,1,2011,10,4,1,0,296.88,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
2,334.23,8.35575,7.600601152844121,3.825,271,6,15,3,0.55,2.051282051282051,33,16.5,1,0,1.0,2.0,0.0,United Kingdom,1,2010,10,20,2,0,167.115,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
10,2635.49,32.53691358024691,49.28971486633838,20.753086419753085,271,0,9,3,0.0,3.1,52,5.2,1,3,2.0,0.0,2.0,United Kingdom,0,2011,1,9,6,0,263.549,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,126.70000000000002,25.340000000000003,25.19641343524908,8.8,271,0,9,3,0.0,0.0,5,5.0,1,0,0.0,0.0,1.0,United Kingdom,1,2011,2,14,0,0,126.70000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
3,1121.59,16.740149253731342,6.428016917567759,11.611940298507465,271,2,12,7,0.2238805970149253,1.93939393939394,57,19.0,1,0,6.0,1.0,1.0,United Kingdom,1,2010,4,28,2,0,373.8633333333333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
23,11117.05,79.4075,74.45648439058719,42.79285714285714,271,0,9,5,0.0,1.7194244604316546,102,4.434782608695652,1,13,1.0,0.0,2.0,United Kingdom,0,2011,1,17,0,0,483.34999999999997,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
7,2761.49,19.8668345323741,13.643122599135095,8.992805755395683,271,4,11,3,0.1007194244604316,1.789855072463768,131,18.714285714285715,1,2,6.0,0.0,1.0,United Kingdom,0,2011,5,4,2,0,394.4985714285714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
36,16293.1,130.3448,287.2085927807467,167.32,271,2,11,6,0.024,2.0,32,0.8888888888888888,1,9,4.0,0.0,2.0,United Kingdom,0,2010,6,8,1,0,452.5861111111111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
2,590.0,295.0,0.0,1.0,271,0,11,3,0.0,11.0,1,0.5,1,0,1.0,0.0,0.0,United Kingdom,1,2010,12,28,1,0,295.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
7,1967.25,6.579431438127091,5.769604339936233,1.8561872909699,271,0,11,11,0.0,0.7919463087248322,177,25.285714285714285,1,2,0.0,0.0,0.0,United Kingdom,0,2010,2,12,4,0,281.0357142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
4,615.3900000000001,2.822889908256881,2.2872786633194675,1.3761467889908257,271,6,13,11,0.573394495412844,1.1889400921658986,173,43.25,1,0,2.0,1.0,0.0,United Kingdom,0,2010,7,21,2,0,153.84750000000003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1,140.54,14.053999999999998,4.6193029777229375,8.8,270,0,13,3,0.0,0.0,10,10.0,1,0,5.0,1.0,1.0,Canada,1,2010,5,10,0,0,140.54,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
3,536.99,8.949833333333334,8.570780177621367,4.1,270,2,16,11,0.0,4.186440677966102,59,19.666666666666668,1,0,4.0,2.0,0.0,United Kingdom,0,2010,12,28,1,0,178.99666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
7,1146.96,25.488,19.11296330670983,30.177777777777777,270,1,14,11,0.0,5.659090909090909,31,4.428571428571429,1,3,6.0,2.0,2.0,United Kingdom,0,2010,8,22,6,0,163.85142857142858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,343.61999999999995,15.619090909090907,3.996572232600032,10.090909090909092,270,1,10,3,0.0,0.0,22,22.0,1,0,6.0,0.0,1.0,United Kingdom,1,2010,7,28,2,1,343.61999999999995,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2,853.3900000000001,20.318809523809527,10.69317589602461,10.595238095238097,270,1,11,3,0.0,4.902439024390244,35,17.5,1,0,2.0,0.0,1.0,United Kingdom,0,2010,11,27,5,0,426.69500000000005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,170.75,6.83,7.931348140974102,5.36,270,1,11,3,0.0,0.0,24,24.0,1,0,4.0,0.0,1.0,United Kingdom,1,2010,7,7,2,0,170.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,285.5,31.72222222222222,25.12476954012602,18.22222222222222,270,3,12,11,0.0,30.75,8,2.6666666666666665,1,1,3.0,1.0,2.0,United Kingdom,0,2010,12,26,6,0,95.16666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1,221.19,4.915333333333333,4.039428739989671,4.511111111111111,270,1,12,3,0.0,0.0,41,41.0,1,0,0.0,1.0,0.0,United Kingdom,1,2011,1,2,6,0,221.19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
7,1407.73,13.80127450980392,5.960789978805077,11.215686274509803,269,3,8,5,0.0,2.4653465346534653,90,12.857142857142858,1,2,5.0,0.0,1.0,United Kingdom,0,2011,3,22,1,0,201.1042857142857,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,1062.75,24.15340909090909,18.135403374330632,9.545454545454543,269,1,13,3,0.0,2.2790697674418605,36,12.0,1,0,3.0,1.0,1.0,United Kingdom,1,2011,1,22,5,1,354.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,138.28,6.584761904761905,5.088206578989909,6.571428571428571,269,1,13,3,0.0,0.0,21,21.0,1,0,4.0,1.0,1.0,United Kingdom,1,2010,10,12,1,0,138.28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
11,5303.969999999999,15.418517441860462,6.330933392532743,10.561046511627907,269,0,15,8,0.1540697674418604,0.7230320699708455,282,25.63636363636364,1,1,6.0,2.0,1.0,United Kingdom,0,2010,5,18,1,0,482.17909090909086,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,-29.95,-29.95,0.0,-1.0,269,1,14,3,0.0,,1,1.0,1,1,5.0,2.0,0.0,United Kingdom,1,2010,4,7,2,0,-29.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
7,2201.64,30.15945205479452,34.910262017636455,17.82191780821918,269,4,15,3,0.0,3.305555555555556,64,9.142857142857142,1,6,3.0,2.0,2.0,United Kingdom,0,2011,3,13,6,0,314.52,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2,254.73,4.806226415094339,5.174119109871262,4.283018867924528,269,1,16,3,0.0,0.0,50,25.0,1,3,4.0,2.0,0.0,United Kingdom,1,2011,1,26,2,0,127.365,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
